task,dataset,image,sigma255,seed,method,psnr,ssim,grad_corr,grad_mae,tv_input,tv_output,iterations,runtime,budget,removed,p,gamma,lambda,alpha,eta,accepted
real_camera,polyu_full,Canon5D2_5_160_6400_reciever_6,1.6154608698028317,-1,fdncnn_color,37.71108216307879,0.946610152721405,0.9864270687103271,0.0059224162250757,0.0485307686030864,0.042850524187088,0,2.0085818999996263,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_160_6400_reciever_6,1.6154608698028317,-1,ectv_fdncnn,36.71767296080955,0.9220552444458008,0.985136091709137,0.0064899181015789,0.0485307686030864,0.0484772995114326,0,2.0532960000000458,5.3469432363533904e-05,5.346909165382385e-05,0.9979165816700571,0.32,,0.3333333333333333,0.0083306431770324,0.0
real_camera,polyu_full,Canon5D2_5_160_6400_reciever_8,1.399247325618192,-1,noisy,36.69346285538185,0.929734230041504,0.9886078834533693,0.0060130469501018,0.0456089042127132,0.0456089042127132,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_160_6400_reciever_8,1.399247325618192,-1,fdncnn_color,37.39381394130807,0.9493515491485596,0.9894689321517944,0.0055095679126679,0.0456089042127132,0.0409100726246833,0,2.180590200001461,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_160_6400_reciever_8,1.399247325618192,-1,ectv_fdncnn,36.6982849060596,0.9298775792121888,0.9886147379875184,0.0060092932544648,0.0456089042127132,0.045577622950077,0,2.2256738000014598,3.1283527541543576e-05,3.128126263618469e-05,0.9984361363185988,0.32,,0.3333333333333333,0.0059748291969299,0.0
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_11,0.7164733228252577,-1,noisy,39.421787982912406,0.9676079750061036,0.9962984323501588,0.0034187345299869,0.0502691380679607,0.0502691380679607,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_11,0.7164733228252577,-1,fdncnn_color,39.66579610637111,0.9712531566619872,0.9965439438819884,0.0032551882322877,0.0502691380679607,0.0487987473607063,0,1.9769873000004736,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_11,0.7164733228252577,-1,ectv_fdncnn,39.422269800983074,0.9676175713539124,0.9962989091873168,0.0034184325486421,0.0502691380679607,0.0502666048705577,0,2.016698700001143,2.5333070189425484e-06,2.5331974029541016e-06,0.9995895013835452,0.32,,0.3333333333333333,0.0014575123786926,0.0
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_12,0.5107511004687824,-1,noisy,40.97722591083729,0.9670767784118652,0.9944791793823242,0.0030244910158216,0.025585439056158,0.025585439056158,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_12,0.5107511004687824,-1,fdncnn_color,41.24794084782862,0.970386266708374,0.9948601126670836,0.0029102941043674,0.025585439056158,0.0245698858052492,0,1.9495208000007551,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_12,0.5107511004687824,-1,ectv_fdncnn,40.9774106900698,0.9670791625976562,0.9944796562194824,0.0030244120862334,0.025585439056158,0.0255847349762916,0,1.992303200000606,7.044080113857402e-07,7.040798664093018e-07,0.9997913501975512,0.32,,0.3333333333333333,0.0006110072135925,0.0
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_14,0.4158731476127764,-1,noisy,41.56369776836741,0.9757654070854188,0.9922308921813964,0.0025912038981914,0.0204005613923072,0.0204005613923072,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_14,0.4158731476127764,-1,fdncnn_color,41.76554278060016,0.977638065814972,0.9926416277885436,0.0025182510726153,0.0204005613923072,0.019764931872487,0,1.9629531999999017,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_fruit_14,0.4158731476127764,-1,ectv_fdncnn,41.56379652512477,0.9757673144340516,0.9922314286231996,0.002591167576611,0.0204005613923072,0.0204002391546964,0,2.009985799999413,3.230282556303555e-07,3.222376108169556e-07,0.9998616587619048,0.32,,0.3333333333333333,0.0004275441169738,0.0
real_camera,polyu_full,Canon5D2_5_200_3200_toy_12,2.271938847625365,-1,noisy,37.76701460473315,0.9555627703666688,0.9943228363990784,0.0045183906331658,0.0629081204533577,0.0629081204533577,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_12,2.271938847625365,-1,fdncnn_color,38.60298594620219,0.9658994674682616,0.9943528771400452,0.0044419229961931,0.0629081204533577,0.0570005103945732,0,1.983469500000865,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_12,2.271938847625365,-1,ectv_fdncnn,37.79991702300204,0.9560101628303528,0.99434232711792,0.0045075397938489,0.0629081204533577,0.0627184212207794,0,2.024827200002619,0.0001897025207902,0.0001896992325782,0.995887639907704,0.32,,0.3333333333333333,0.0279369950294494,0.0
real_camera,polyu_full,Canon5D2_5_200_3200_toy_1,1.3507787966533484,-1,noisy,38.569645315036055,0.955726146697998,0.992639422416687,0.0042136437259614,0.0488173775374889,0.0488173775374889,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_1,1.3507787966533484,-1,fdncnn_color,39.1404104592112,0.9644824862480164,0.9933524131774902,0.0039417287334799,0.0488173775374889,0.0457167029380798,0,1.960053700000572,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_1,1.3507787966533484,-1,ectv_fdncnn,38.57507407390969,0.9558146595954896,0.99264794588089,0.0042106467299163,0.0488173775374889,0.0487899556756019,0,2.0016743000014685,2.742272841411112e-05,2.742186188697815e-05,0.9985424459156608,0.32,,0.3333333333333333,0.0077043175697326,0.0
real_camera,polyu_full,Canon5D2_5_200_3200_toy_2,0.7865272891627995,-1,noisy,39.47473290697024,0.9656669497489928,0.9960808753967284,0.0037781617138534,0.0449870117008686,0.0449870117008686,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_2,0.7865272891627995,-1,fdncnn_color,39.79886132792085,0.9709402918815612,0.996419072151184,0.0035496023483574,0.0449870117008686,0.0431390851736068,0,1.96501680000074,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_2,0.7865272891627995,-1,ectv_fdncnn,39.47540319902664,0.9656786918640136,0.9960817694664,0.0037776813842356,0.0449870117008686,0.0449834130704402,0,2.006688200001008,3.601411512372443e-06,3.598630428314209e-06,0.9995053447040824,0.32,,0.3333333333333333,0.0017185807228088,0.0
real_camera,polyu_full,Canon5D2_5_200_3200_toy_3,1.0645130759684285,-1,noisy,39.40522384139528,0.9630319476127625,0.9946662783622742,0.0039410544559359,0.0446833297610282,0.0446833297610282,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_3,1.0645130759684285,-1,fdncnn_color,39.85656470736878,0.9692800641059875,0.9949423670768738,0.0037589927669614,0.0446833297610282,0.042030032724142,0,1.964998999999807,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_3,1.0645130759684285,-1,ectv_fdncnn,39.407273306245166,0.9630632400512696,0.9946678876876832,0.0039400663226842,0.0446833297610282,0.0446720905601978,0,2.005993099999614,1.1239823332928616e-05,1.1239200830459596e-05,0.9990942708661664,0.32,,0.3333333333333333,0.003594160079956,0.0
real_camera,polyu_full,Canon5D2_5_200_3200_toy_6,1.1527370007183724,-1,noisy,39.42741145422615,0.9565632343292236,0.9927939772605896,0.0041696699336171,0.0441866815090179,0.0441866815090179,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_6,1.1527370007183724,-1,fdncnn_color,40.05561603212709,0.965810775756836,0.9935048818588256,0.0038885083049535,0.0441866815090179,0.0412905290722847,0,1.9597131999998965,,,0.0,,,,,
real_camera,polyu_full,Canon5D2_5_200_3200_toy_6,1.1527370007183724,-1,ectv_fdncnn,39.43086280054026,0.9566171169281006,0.9927988648414612,0.0041679302230477,0.0441866815090179,0.0441715344786644,0,2.000549000000319,1.5150388796908269e-05,1.5147030353546144e-05,0.9989380871837504,0.32,,0.3333333333333333,0.0046045184135437,0.0
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_10,1.0396835438886132,-1,noisy,38.84673010159676,0.9356410503387452,0.9800376892089844,0.0053074383176863,0.0313511155545711,0.0313511155545711,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_10,1.0396835438886132,-1,fdncnn_color,39.43452089452008,0.9461814761161804,0.9817616939544678,0.00499714538455,0.0313511155545711,0.0284993927925825,0,1.959522000001016,,,0.0,,,,,
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_10,1.0396835438886132,-1,ectv_fdncnn,38.84880935274725,0.935680329799652,0.9800440073013306,0.0053063165396451,0.0313511155545711,0.0313408300280571,0,2.0034335000000283,1.0287119248807436e-05,1.0285526514053345e-05,0.9991359938705432,0.32,,0.3333333333333333,0.0031872391700744,0.0
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_11,0.9119954680200744,-1,noisy,39.49550378748689,0.9410862922668456,0.9722469449043274,0.0048430943861603,0.0265597105026245,0.0265597105026245,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_11,0.9119954680200744,-1,fdncnn_color,40.01743583007001,0.9502739906311036,0.9752901792526244,0.004472320433706,0.0265597105026245,0.02388297021389,0,1.941320199999609,,,0.0,,,,,
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_11,0.9119954680200744,-1,ectv_fdncnn,39.49673000263441,0.9411094188690186,0.972254991531372,0.0048422324471175,0.0265597105026245,0.026553425937891,0,1.9863461999993888,6.287463071604361e-06,6.284564733505249e-06,0.9993350539586888,0.32,,0.3333333333333333,0.0021095871925354,0.0
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_12,1.099537345039713,-1,noisy,38.16979087628994,0.9310644268989564,0.9835667610168456,0.005619091913104,0.0361336804926395,0.0361336804926395,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_12,1.099537345039713,-1,fdncnn_color,38.74749232923658,0.9417667984962464,0.9849171042442322,0.0053190495818853,0.0361336804926395,0.0332424528896808,0,1.9626742000000377,,,0.0,,,,,
real_camera,polyu_full,Canon600D_3-5_125_1600_waterhouse_12,1.099537345039713,-1,ectv_fdncnn,38.17226651797958,0.9311134219169616,0.9835726022720336,0.0056177638471126,0.0361336804926395,0.0361209921538829,0,2.002827600001183,1.2691039767609637e-05,1.268833875656128e-05,0.999033748947176,0.32,,0.3333333333333333,0.0038630366325378,0.0
real_camera,polyu_full,Canon600D_4-5_125_1600_book_11,0.6464223933427418,-1,noisy,39.820942219644536,0.9565423130989076,0.9820039868354796,0.0039349505677819,0.0269458591938018,0.0269458591938018,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_book_11,0.6464223933427418,-1,fdncnn_color,40.07592638258154,0.9608407020568848,0.9828110933303832,0.0037649411242455,0.0269458591938018,0.0254280250519514,0,1.9532758000004835,,,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_book_11,0.6464223933427418,-1,ectv_fdncnn,39.8212374762094,0.9565467834472656,0.9820050001144408,0.0039347615092992,0.0269458591938018,0.0269441436976194,0,1.9948681000005308,1.7177464247294147e-06,1.7154961824417114e-06,0.9996658221960966,0.32,,0.3333333333333333,0.0009741187095642,0.0
real_camera,polyu_full,Canon600D_4-5_125_1600_book_13,0.3397647486517473,-1,noisy,40.84976799904184,0.9770793914794922,0.9874742031097412,0.0029844869859516,0.0204684138298034,0.0204684138298034,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_book_13,0.3397647486517473,-1,fdncnn_color,40.93038508649347,0.9784045815467834,0.9877737760543824,0.0029175679665058,0.0204684138298034,0.0200118348002433,0,1.9362989999990528,,,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_book_13,0.3397647486517473,-1,ectv_fdncnn,40.84979651794109,0.9770801663398744,0.9874746799468994,0.0029844667296856,0.0204684138298034,0.0204682648181915,0,1.970864699998856,1.4979429380008625e-07,1.4901161193847656e-07,0.9999076564608382,0.32,,0.3333333333333333,0.0002674460411071,0.0
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_11,0.7451460756292538,-1,noisy,38.30746962955222,0.9625750184059144,0.9935196042060852,0.0046819900162518,0.0377489253878593,0.0377489253878593,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_11,0.7451460756292538,-1,fdncnn_color,38.541039701920376,0.967559814453125,0.9938248991966248,0.0044657764956355,0.0377489253878593,0.0358910225331783,0,1.9570389000000432,,,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_11,0.7451460756292538,-1,ectv_fdncnn,38.30785936765121,0.9625835418701172,0.9935200214385986,0.0046816454268991,0.0377489253878593,0.0377459898591041,0,1.9978975000012724,2.937497279221622e-06,2.9355287551879883e-06,0.9995560031107968,0.32,,0.3333333333333333,0.0013973116874694,0.0
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_13,1.0622942352545652,-1,noisy,39.0389882952762,0.9308040738105774,0.91127210855484,0.0054190978407859,0.0237412229180336,0.0237412229180336,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_13,1.0622942352545652,-1,fdncnn_color,39.63988990066139,0.9423561096191406,0.9191025495529176,0.0050229555927217,0.0237412229180336,0.0208867620676755,0,1.9409768999994408,,,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_13,1.0622942352545652,-1,ectv_fdncnn,39.04130167568633,0.930851399898529,0.9113028049468994,0.0054175574332475,0.0237412229180336,0.0237300712615251,0,1.9848380999992516,1.1152169042609411e-05,1.115165650844574e-05,0.9990980392790304,0.32,,0.3333333333333333,0.0035656690597534,0.0
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_16,1.2542691870716016,-1,noisy,37.20494260301421,0.9327192306518556,0.9888726472854614,0.0058821160346269,0.046523742377758,0.046523742377758,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_16,1.2542691870716016,-1,fdncnn_color,37.57069167388615,0.9412688612937928,0.9896678924560548,0.0055429963394999,0.046523742377758,0.0438333563506603,0,1.9508187000010369,,,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_16,1.2542691870716016,-1,ectv_fdncnn,37.20793966386016,0.9327885508537292,0.988879382610321,0.0058794533833861,0.046523742377758,0.0465029627084732,0,1.9870551000003616,2.078312441592536e-05,2.077966928482056e-05,0.9987430296724716,0.32,,0.3333333333333333,0.0066012740135192,0.0
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_1,0.8129762425234699,-1,noisy,38.27072089204766,0.9474051594734192,0.9935882091522216,0.0048985606990754,0.0380005910992622,0.0380005910992622,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_1,0.8129762425234699,-1,fdncnn_color,38.47787700779388,0.9522239565849304,0.9938436150550842,0.0046961670741438,0.0380005910992622,0.0362369418144226,0,1.980133600000045,,,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_1,0.8129762425234699,-1,ectv_fdncnn,38.271242655338206,0.9474180340766908,0.993588924407959,0.0048980819992721,0.0380005910992622,0.0379965119063854,0,2.01483189999999,4.079393701916137e-06,4.079192876815796e-06,0.9994715351752838,0.32,,0.3333333333333333,0.0020033121109008,0.0
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_2,1.0546123124117488,-1,noisy,38.91571599856779,0.9340793490409852,0.8952438831329346,0.0051947133615612,0.0228595938533544,0.0228595938533544,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_2,1.0546123124117488,-1,fdncnn_color,39.476205657414575,0.945373833179474,0.9041287899017334,0.0047889202833175,0.0228595938533544,0.0199775956571102,0,1.927521900001011,,,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_2,1.0546123124117488,-1,ectv_fdncnn,38.91780926200786,0.934123992919922,0.8952773213386536,0.0051932050846517,0.0228595938533544,0.022848742082715,0,1.960052200000064,1.0852546031809542e-05,1.0851770639419556e-05,0.9991110255100156,0.32,,0.3333333333333333,0.0034306049346923,0.0
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_3,0.759479591225793,-1,noisy,38.97271092598799,0.9522273540496826,0.9903315901756288,0.0047168671153485,0.0335161983966827,0.0335161983966827,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_3,0.759479591225793,-1,fdncnn_color,39.2031187473195,0.9569318890571594,0.9907799363136292,0.0045132096856832,0.0335161983966827,0.0318423248827457,0,1.9605627000000825,,,0.0,,,,,
real_camera,polyu_full,Canon600D_4-5_125_1600_toy_3,0.759479591225793,-1,ectv_fdncnn,38.97318925282134,0.9522369503974916,0.9903324842453004,0.0047164815478026,0.0335161983966827,0.0335130430757999,0,1.9910884000000808,3.156327228993946e-06,3.155320882797241e-06,0.9995387654686216,0.32,,0.3333333333333333,0.0016253590583801,0.0
real_camera,polyu_full,Canon80D_8_8_12800_printer_11,1.1549571324623913,-1,noisy,38.76942327479139,0.9428577423095704,0.9823599457740784,0.0065383538603782,0.034293282777071,0.034293282777071,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_12800_printer_11,1.1549571324623913,-1,fdncnn_color,39.37382537436627,0.9564740657806396,0.9843483567237854,0.0058791069313883,0.034293282777071,0.0307440757751464,0,1.93395640000017,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_12800_printer_11,1.1549571324623913,-1,ectv_fdncnn,38.77209522033518,0.9429203867912292,0.9823694229125975,0.0065355408005416,0.034293282777071,0.0342780239880085,0,1.960083799998756,1.5260022451417125e-05,1.52587890625e-05,0.9989339971974548,0.32,,0.3333333333333333,0.0040006041526794,0.0
real_camera,polyu_full,Canon80D_8_8_12800_printer_14,1.3705684991041445,-1,noisy,39.39580180108419,0.9278395175933838,0.9430439472198486,0.0059653231874108,0.0244251117110252,0.0244251117110252,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_12800_printer_14,1.3705684991041445,-1,fdncnn_color,40.43191328279537,0.9492921829223632,0.9575289487838744,0.0049500609748065,0.0244251117110252,0.0192653816193342,0,1.9812277999990329,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_12800_printer_14,1.3705684991041445,-1,ectv_fdncnn,39.40166078719051,0.9279718399047852,0.9431321620941162,0.005959611851722,0.0244251117110252,0.0243961587548255,0,2.014233099998819,2.8954484064094063e-05,2.8952956199646e-05,0.9984994896375168,0.32,,0.3333333333333333,0.0053074359893798,0.0
real_camera,polyu_full,Canon80D_8_8_12800_printer_15,0.8995788094473247,-1,noisy,39.74418956292447,0.957862377166748,0.9902384877204896,0.0051997825503349,0.0338727086782455,0.0338727086782455,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_12800_printer_15,0.8995788094473247,-1,fdncnn_color,40.21981756457068,0.9659294486045836,0.9912173748016356,0.0047927629202604,0.0338727086782455,0.0313544906675815,0,1.946289400000751,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_12800_printer_15,0.8995788094473247,-1,ectv_fdncnn,39.7453526906393,0.9578834176063538,0.9902413487434388,0.005198803730309,0.0338727086782455,0.0338667407631874,0,1.9728978000002824,5.971491874542142e-06,5.967915058135986e-06,0.9993530253101524,0.32,,0.3333333333333333,0.0021690726280212,0.0
real_camera,polyu_full,Canon80D_8_8_12800_printer_16,0.9773149627020328,-1,noisy,40.02327919182187,0.9479854702949524,0.982246458530426,0.0051755541935563,0.0280433446168899,0.0280433446168899,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_12800_printer_16,0.9773149627020328,-1,fdncnn_color,40.60210327532041,0.9583598971366882,0.9845386147499084,0.0046509755775332,0.0280433446168899,0.0250278748571872,0,1.9401620999997249,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_12800_printer_16,0.9773149627020328,-1,ectv_fdncnn,40.02490848491124,0.9480161666870116,0.9822537899017334,0.0051741153001785,0.0280433446168899,0.0280351936817169,0,1.9793447999982163,8.154590396450899e-06,8.150935173034668e-06,0.9992364679463204,0.32,,0.3333333333333333,0.0025195479393005,0.0
real_camera,polyu_full,Canon80D_8_8_3200_ball_16,0.9266273876321648,-1,noisy,39.06822453459762,0.9676206707954408,0.9936284422874452,0.0046407575719058,0.0512043312191963,0.0512043312191963,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_16,0.9266273876321648,-1,fdncnn_color,39.38221928858993,0.9725308418273926,0.993915557861328,0.0044294334948062,0.0512043312191963,0.0491308830678463,0,1.9770963999999367,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_16,0.9266273876321648,-1,ectv_fdncnn,39.06936819147269,0.9676384329795836,0.9936294555664062,0.00464001391083,0.0512043312191963,0.051197662949562,0,2.0099501999993663,6.675279193801539e-06,6.668269634246826e-06,0.9993135609778332,0.32,,0.3333333333333333,0.0028185248374938,0.0
real_camera,polyu_full,Canon80D_8_8_3200_ball_1,1.4406258103834535,-1,noisy,36.42427971231019,0.9722890853881836,0.9962154030799866,0.0062314881943166,0.1020239666104316,0.1020239666104316,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_1,1.4406258103834535,-1,fdncnn_color,36.78476902311299,0.9779461026191713,0.996309757232666,0.0059647560119628,0.1020239666104316,0.0990597829222679,0,1.9552001000010928,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_1,1.4406258103834535,-1,ectv_fdncnn,36.42911452549838,0.9723677039146424,0.9962174892425536,0.0062275812961161,0.1020239666104316,0.1019890904426574,0,1.988878800000748,3.488025165566196e-05,3.487616777420044e-05,0.9983424314405333,0.32,,0.3333333333333333,0.009758174419403,0.0
real_camera,polyu_full,Canon80D_8_8_3200_ball_2,0.8703148528567665,-1,noisy,39.54611932494774,0.9640529751777648,0.9968108534812928,0.0040281172841787,0.0461212545633316,0.0461212545633316,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_2,0.8703148528567665,-1,fdncnn_color,39.86230864393643,0.969257354736328,0.9969286918640136,0.0038576610386371,0.0461212545633316,0.0439068078994751,0,1.9519985000006272,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_2,0.8703148528567665,-1,ectv_fdncnn,39.54701542724089,0.964067280292511,0.9968112707138062,0.0040276409126818,0.0461212545633316,0.0461159832775592,0,1.987251700000343,5.272808901039041e-06,5.271285772323608e-06,0.9993944086827572,0.32,,0.3333333333333333,0.0020958185195922,0.0
real_camera,polyu_full,Canon80D_8_8_3200_ball_6,1.0744087634292685,-1,noisy,37.31301080709781,0.9685956835746764,0.9963340163230896,0.0055546076036989,0.0794142410159111,0.0794142410159111,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_6,1.0744087634292685,-1,fdncnn_color,37.611792722213565,0.9733492732048036,0.9964643716812134,0.0053449440747499,0.0794142410159111,0.0771784335374832,0,1.9579969000005804,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_6,1.0744087634292685,-1,ectv_fdncnn,37.31474336933624,0.9686235785484314,0.9963345527648926,0.0055533461272716,0.0794142410159111,0.0794026106595993,0,1.990631900001972,1.1636877758046213e-05,1.1630356311798096e-05,0.999077368943954,0.32,,0.3333333333333333,0.0043897032737731,0.0
real_camera,polyu_full,Canon80D_8_8_3200_ball_7,1.3297907248020469,-1,noisy,36.958365125719006,0.9707465171813964,0.9957972764968872,0.0056151188910007,0.0891349762678146,0.0891349762678146,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_7,1.3297907248020469,-1,fdncnn_color,37.27989125026939,0.9767473340034484,0.9958897829055786,0.005391476675868,0.0891349762678146,0.0861109420657157,0,1.9599999999991269,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_3200_ball_7,1.3297907248020469,-1,ectv_fdncnn,36.96170443003142,0.9708066582679749,0.9957984685897828,0.0056125838309526,0.0891349762678146,0.0891091153025627,0,1.9921063000001595,2.586357655857531e-05,2.5860965251922607e-05,0.9985873247209548,0.32,,0.3333333333333333,0.0072643756866455,0.0
real_camera,polyu_full,Canon80D_8_8_6400_comproom_11,1.4147696159138512,-1,noisy,39.384112897050585,0.9419798254966736,0.9819161891937256,0.0056866421364247,0.0361098833382129,0.0361098833382129,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_6400_comproom_11,1.4147696159138512,-1,fdncnn_color,40.33825076257998,0.95804625749588,0.9854289889335632,0.0049437596462666,0.0361098833382129,0.0316003262996673,0,1.969344099999944,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_6400_comproom_11,1.4147696159138512,-1,ectv_fdncnn,39.391116328716144,0.9421072006225586,0.981944739818573,0.0056812022812664,0.0361098833382129,0.0360772870481014,0,2.001857100000052,3.259946406072842e-05,3.259629011154175e-05,0.9984013028408176,0.32,,0.3333333333333333,0.0067079067230224,0.0
real_camera,polyu_full,Canon80D_8_8_6400_comproom_12,1.1619052807112151,-1,noisy,40.13517000135884,0.9530014991760254,0.9864004850387572,0.0050560124218463,0.0339476279914379,0.0339476279914379,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_6400_comproom_12,1.1619052807112151,-1,fdncnn_color,40.98410339460487,0.9643664956092834,0.9886112213134766,0.004511471837759,0.0339476279914379,0.030280016362667,0,1.9658832999994047,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_6400_comproom_12,1.1619052807112151,-1,ectv_fdncnn,40.13883319335189,0.9530547261238098,0.986411154270172,0.005053665023297,0.0339476279914379,0.0339320227503776,0,1.9995916999996552,1.5606870999029556e-05,1.5605241060256958e-05,0.9989211464967924,0.32,,0.3333333333333333,0.0038920640945434,0.0
real_camera,polyu_full,Canon80D_8_8_6400_comproom_13,1.06228998072337,-1,noisy,40.63235524782072,0.9533488154411316,0.9932821989059448,0.0048016547225415,0.0380513928830623,0.0380513928830623,0,0.0,0.0,0.0,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_6400_comproom_13,1.06228998072337,-1,fdncnn_color,41.34859841999757,0.9634844660758972,0.9943370223045348,0.0042986627668142,0.0380513928830623,0.0347643308341503,0,2.1431150999997044,,,0.0,,,,,
real_camera,polyu_full,Canon80D_8_8_6400_comproom_13,1.06228998072337,-1,ectv_fdncnn,40.63488812977475,0.95338636636734,0.9932861328125,0.0047998833470046,0.0380513928830623,0.038040243089199,0,2.1816032999995514,1.1152001449782574e-05,1.1149793863296509e-05,0.9990980464972736,0.32,,0.3333333333333333,0.0031322836875915,0.0
real_camera,polyu_full,Canon80D_8_8_6400_comproom_14,1.057857551441049,-1,noisy,40.47432875019118,0.9551189541816713,0.9862712621688844,0.0049369945190846,0.0322574414312839,0.0322574414312839,0,0.0,0.0,0.0,0.0,,,,,
