task,dataset,image,sigma255,seed,method,psnr,ssim,grad_corr,grad_mae,tv_input,tv_output,iterations,runtime,budget,removed,p,gamma,lambda,alpha,eta,accepted
synthetic_image,kodak24,kodim22,25.0,0,ectv_drunet,31.357076492439795,0.8477895259857178,0.9485410560987104,0.0131793608888983,0.3359944224357605,0.0531821101903915,0,0.4033597000016016,0.333308650746332,0.2828123122453689,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim23,25.0,0,drunet_color,33.33580377519023,0.9218270182609558,0.9716496298272184,0.0086064646020531,0.3287602663040161,0.049997478723526,0,0.40269360000093,,0.2787627875804901,0.0,,,,,
synthetic_image,kodak24,kodim23,25.0,0,ectv_drunet,33.33580377519023,0.9218270182609558,0.9716496298272184,0.0086064646020531,0.3287602663040161,0.049997478723526,0,0.4092289000018354,0.333308650746332,0.2787627875804901,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim24,25.0,0,drunet_color,30.271748161980064,0.8854431509971619,0.967878798230478,0.0156168267130851,0.3455153405666351,0.0831998959183693,0,0.3985397999986162,,0.2623154446482658,0.0,,,,,
synthetic_image,kodak24,kodim24,25.0,0,ectv_drunet,30.271748161980064,0.8854431509971619,0.967878798230478,0.0156168267130851,0.3455153405666351,0.0831998959183693,0,0.4051673999983904,0.333308650746332,0.2623154446482658,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim01,25.0,0,swinir_color,30.831743358559404,0.8893260955810547,0.9732948860282172,0.015872888267040253,0.35744088888168335,0.10105759650468826,0,9.578118099998392,,0.2563832923769951,0.0,,,,,
synthetic_image,kodak24,kodim01,25.0,0,ectv_swinir,30.831743358559404,0.8893260955810547,0.9732948860282172,0.015872888267040253,0.35744088888168335,0.10105759650468826,0,9.586487699998543,0.33330865074633204,0.2563832923769951,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim02,25.0,0,swinir_color,33.8213800402721,0.8663039803504944,0.948509498774925,0.008462698198854923,0.31874731183052063,0.035039596259593964,0,10.496738699999696,,0.28370771557092667,0.0,,,,,
synthetic_image,kodak24,kodim02,25.0,0,ectv_swinir,33.8213800402721,0.8663039803504944,0.948509498774925,0.008462698198854923,0.31874731183052063,0.035039596259593964,0,10.513230500000645,0.33330865074633204,0.28370771557092667,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim03,25.0,0,swinir_color,34.7276133701249,0.9237110614776611,0.9740285404929592,0.008402940817177296,0.3265019357204437,0.0377301350235939,0,10.956980299997667,,0.2887718006968498,0.0,,,,,
synthetic_image,kodak24,kodim03,25.0,0,ectv_swinir,34.7276133701249,0.9237110614776611,0.9740285404929592,0.008402940817177296,0.3265019357204437,0.0377301350235939,0,10.964593699998659,0.33330865074633204,0.2887718006968498,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim04,25.0,0,swinir_color,33.53779528640688,0.8923483490943909,0.9731706156049735,0.009861603379249573,0.33331695199012756,0.05270177870988846,0,10.689272899999196,,0.2806151732802391,0.0,,,,,
synthetic_image,kodak24,kodim04,25.0,0,ectv_swinir,33.53779528640688,0.8923483490943909,0.9731706156049735,0.009861603379249573,0.33331695199012756,0.05270177870988846,0,10.694993199998862,0.33330865074633204,0.2806151732802391,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
